postal_code,area_name,prefecture_name
34009,ΑΥΛΩΝΑΡΙ,ΕΥΒΟΙΑΣ
34100,ΧΑΛΚΙΔΑ,ΕΥΒΟΙΑΣ
,ΨΑΧΝΑ,ΕΥΒΟΙΑΣ
34008,ΕΡΕΤΡΙΑ,ΕΥΒΟΙΑΣ
34017,ΚΡΙΕΖΑ,ΕΥΒΟΙΑΣ
34300,ΛΟΥΤΡΑ ΑΙΔΗΨΟΥ,ΕΥΒΟΙΑΣ
34018,ΚΑΘΕΝΟΙ,ΕΥΒΟΙΑΣ
34016,ΚΟΝΙΣΤΡΕΣ,ΕΥΒΟΙΑΣ
34500,ΑΛΙΒΕΡΙ,ΕΥΒΟΙΑΣ
34013,ΜΑΡΜΑΡΙ,ΕΥΒΟΙΑΣ
34015,ΣΤΥΡΑ,ΕΥΒΟΙΑΣ
34007,ΣΚΥΡΟΣ,ΕΥΒΟΙΑΣ
34019,ΚΑΛΗΜΕΡΙΑΝΟΙ,ΕΥΒΟΙΑΣ
34006,ΑΜΑΡΥΝΘΟΣ,ΕΥΒΟΙΑΣ
34003,ΚΥΜΗ,ΕΥΒΟΙΑΣ
34002,ΒΑΣΙΛΙΚΟ,ΕΥΒΟΙΑΣ
34004,ΜΑΝΤΟΥΔΙ,ΕΥΒΟΙΑΣ
34005,ΛΙΜΝΗ,ΕΥΒΟΙΑΣ
34600,ΝΕΑ ΑΡΤΑΚΗ,ΕΥΒΟΙΑΣ
34012,ΩΡΕΟΙ,ΕΥΒΟΙΑΣ
34011,ΟΞΥΛΙΘΟΣ,ΕΥΒΟΙΑΣ
32200,ΘΗΒΑ,ΕΥΒΟΙΑΣ
36100,ΚΑΡΠΕΝΗΣΙ,ΕΥΡΥΤΑΝΙΑΣ
36081,ΑΓΙΑ ΤΡΙΑΔΑ ΕΥΡΥΤ.,ΕΥΡΥΤΑΝΙΑΣ
36070,ΡΑΠΤΟΠΟΥΛΟ,ΕΥΡΥΤΑΝΙΑΣ
36071,ΚΕΡΑΣΟΧΩΡΙ,ΕΥΡΥΤΑΝΙΑΣ
36072,ΓΡΑΝΙΤΣΑ,ΕΥΡΥΤΑΝΙΑΣ
36073,ΑΓΡΑΦΑ,ΕΥΡΥΤΑΝΙΑΣ
36074,ΠΡΟΥΣΟΣ,ΕΥΡΥΤΑΝΙΑΣ
36080,ΦΟΥΡΝΑ,ΕΥΡΥΤΑΝΙΑΣ
36075,ΜΕΓΑΛΟ ΧΩΡΙΟ,ΕΥΡΥΤΑΝΙΑΣ
36076,ΚΡΙΚΕΛΛΟ,ΕΥΡΥΤΑΝΙΑΣ
43100,ΚΑΡΔΙΤΣΑ,ΕΥΡΥΤΑΝΙΑΣ
29092,ΜΑΧΑΙΡΑΔΟ,ΖΑΚΥΝΘΟΥ
29091,ΒΟΛΙΜΕΣ,ΖΑΚΥΝΘΟΥ
29090,ΚΑΤΑΣΤΑΡΙ,ΖΑΚΥΝΘΟΥ
29100,ΖΑΚΥΝΘΟΣ,ΖΑΚΥΝΘΟΥ
27064,ΚΑΡΑΤΟΥΛΑΣ,ΗΛΕΙΑΣ
27063,ΛΑΜΠΕΙΑ,ΗΛΕΙΑΣ
27052,Σ. Σ. ΒΑΡΔΑΣ,ΗΛΕΙΑΣ
27300,ΓΑΣΤΟΥΝΗ,ΗΛΕΙΑΣ
27069,ΕΦΥΡΑ,ΗΛΕΙΑΣ
27100,ΠΥΡΓΟΣ ΗΛΕΙΑΣ,ΗΛΕΙΑΣ
27053,ΛΕΧΑΙΝΑ,ΗΛΕΙΑΣ
27067,ΚΑΤΑΚΟΛΟ,ΗΛΕΙΑΣ
27061,ΑΝΔΡΙΤΣΑΙΝΑ,ΗΛΕΙΑΣ
27060,ΠΕΛΟΠΙΟ,ΗΛΕΙΑΣ
27065,ΑΡΧΑΙΑ ΟΛΥΜΠΙΑ,ΗΛΕΙΑΣ
27062,ΚΑΛΛΙΘΕΑ ΗΛΕΙΑΣ,ΗΛΕΙΑΣ
27054,ΖΑΧΑΡΩ,ΗΛΕΙΑΣ
27200,ΑΜΑΛΙΑΔΑ,ΗΛΕΙΑΣ
27058,ΕΠΙΤΑΛΙΟ,ΗΛΕΙΑΣ
27051,ΑΝΔΡΑΒΙΔΑ,ΗΛΕΙΑΣ
27066,ΛΑΛΑΣ,ΗΛΕΙΑΣ
27050,ΒΑΡΘΟΛΟΜΙΟ,ΗΛΕΙΑΣ
27055,ΚΡΕΣΤΕΝΑ,ΗΛΕΙΑΣ
27068,ΚΥΛΛΗΝΗ,ΗΛΕΙΑΣ
27056,ΝΕΑ ΦΙΓΑΛΕΙΑ,ΗΛΕΙΑΣ
27057,ΤΡΑΓΑΝΟ,ΗΛΕΙΑΣ
27059,ΧΑΒΑΡΙ,ΗΛΕΙΑΣ
59034,ΕΙΡΗΝΟΥΠΟΛΗ,ΗΜΑΘΙΑΣ
59100,ΒΕΡΟΙΑ,ΗΜΑΘΙΑΣ
59031,ΜΕΛΙΚΗ,ΗΜΑΘΙΑΣ
59200,ΝΑΟΥΣΑ,ΗΜΑΘΙΑΣ
59300,ΑΛΕΞΑΝΔΡΕΙΑ,ΗΜΑΘΙΑΣ
59032,Σ. Σ. ΠΛΑΤΕΟΣ,ΗΜΑΘΙΑΣ
59035,ΚΟΠΑΝΟΣ,ΗΜΑΘΙΑΣ
59033,ΜΑΚΡΟΧΩΡΙ ΗΜΑΘΙΑΣ,ΗΜΑΘΙΑΣ
70005,ΜΟΧΟΣ,ΗΡΑΚΛΕΙΟΥ
70010,ΠΥΡΓΟΣ ΗΡΑΚΛΕΙΟΥ,ΗΡΑΚΛΕΙΟΥ
70003,ΑΓΙΑ ΒΑΡΒΑΡΑ ΗΡΑΚΛΕΙ,ΗΡΑΚΛΕΙΟΥ
71500,ΗΡΑΚΛΕΙΟ ΚΡΗΤΗΣ,ΗΡΑΚΛΕΙΟΥ
70004,ΑΝΩ ΒΙΑΝΝΟΣ,ΗΡΑΚΛΕΙΟΥ
70006,ΚΑΣΤΕΛΛΙ,ΗΡΑΚΛΕΙΟΥ
70300,ΑΡΚΑΛΟΧΩΡΙ,ΗΡΑΚΛΕΙΟΥ
70100,ΑΡΧΑΝΕΣ,ΗΡΑΚΛΕΙΟΥ
70012,ΑΓΙΟΙ ΔΕΚΑ,ΗΡΑΚΛΕΙΟΥ
70400,ΜΟΙΡΕΣ,ΗΡΑΚΛΕΙΟΥ
70008,ΕΠΙΣΚΟΠΗ ΗΡΑΚΛΕΙΟΥ,ΗΡΑΚΛΕΙΟΥ
70200,ΤΥΜΠΑΚΙ,ΗΡΑΚΛΕΙΟΥ
70009,ΠΟΜΠΙΑ,ΗΡΑΚΛΕΙΟΥ
70013,ΑΓΙΟΣ ΜΥΡΩΝΑΣ,ΗΡΑΚΛΕΙΟΥ
70014,ΛΙΜΕΝΑΣ ΧΕΡΣΟΝΗΣΟΥ,ΗΡΑΚΛΕΙΟΥ
74051,ΑΝΩΓΕΙΑ,ΗΡΑΚΛΕΙΟΥ
70016,ΑΣΗΜΙ,ΗΡΑΚΛΕΙΟΥ
70011,ΔΑΦΝΕΣ,ΗΡΑΚΛΕΙΟΥ
70015,ΕΜΠΑΡΟΣ,ΗΡΑΚΛΕΙΟΥ
70002,ΖΑΡΟΣ,ΗΡΑΚΛΕΙΟΥ
71304,ΗΡΑΚΛΕΙΟ ΚΡΗΤΗΣ,ΗΡΑΚΛΕΙΟΥ
70017,ΓΕΡΓΕΡΗ,ΗΡΑΚΛΕΙΟΥ
71409,ΗΡΑΚΛΕΙΟ ΚΡΗΤΗΣ,ΗΡΑΚΛΕΙΟΥ
70001,ΚΡΟΥΣΩΝΑΣ,ΗΡΑΚΛΕΙΟΥ
70007,ΜΑΛΙΑ,ΗΡΑΚΛΕΙΟΥ
70015,ΗΡΑΚΛΕΙΟ ΚΡΗΤΗΣ,ΗΡΑΚΛΕΙΟΥ
46200,ΠΑΡΑΜΥΘΙΑ,ΘΕΣΠΡΩΤΙΑΣ
44017,ΒΡΟΣΙΝΑ,ΘΕΣΠΡΩΤΙΑΣ
46100,ΗΓΟΥΜΕΝΙΤΣΑ,ΘΕΣΠΡΩΤΙΑΣ
46032,ΑΓΙΟΙ ΠΑΝΤΕΣ,ΘΕΣΠΡΩΤΙΑΣ
46300,ΦΙΛΙΑΤΕΣ,ΘΕΣΠΡΩΤΙΑΣ
46030,ΜΑΡΓΑΡΙΤΙ,ΘΕΣΠΡΩΤΙΑΣ
46033,ΚΕΡΑΜΙΤΣΑ,ΘΕΣΠΡΩΤΙΑΣ
46031,ΓΛΥΚΗ,ΘΕΣΠΡΩΤΙΑΣ
48060,ΠΑΡΓΑ,ΘΕΣΠΡΩΤΙΑΣ
57019,ΝΕΟΙ ΕΠΙΒΑΤΕΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57500,ΕΠΑΝΩΜΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57003,ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57006,ΒΑΣΙΛΙΚΑ ΘΕΣ/ΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57200,ΛΑΓΚΑΔΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57021,ΑΣΠΡΟΒΑΛΤΑ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57500,ΕΠΑΝΟΜΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57012,ΖΑΓΚΛΙΒΕΡΙ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57011,ΓΕΦΥΡΑ ΘΕΣ/ΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57007,ΧΑΛΚΗΔΩΝΑ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57300,ΧΑΛΑΣΤΡΑ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57016,ΑΣΚΟΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57014,ΣΤΑΥΡΟΣ ΘΕΣ/ΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57020,ΛΑΓΚΑΔΙΚΙΑ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57002,ΣΟΧΟΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57010,ΑΣΒΕΣΤΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗΣ
54500,ΘΕΣΣΑΛΟΝΙΚΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57017,ΞΥΛΟΠΟΛΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57013,ΩΡΑΙΟΚΑΣΤΡΟ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57008,ΙΩΝΙΑΣ ΘΕΣ/ΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57009,ΚΑΛΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57100,ΚΟΥΦΑΛΙΑ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57018,ΜΕΛΙΣΣΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57015,ΝΕΑ ΑΠΟΛΛΩΝΙΑ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57008,ΙΩΝΙΑ ΘΕΣ/ΝΙΚΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57004,ΝΕΑ ΜΗΧΑΝΙΩΝΑ,ΘΕΣΣΑΛΟΝΙΚΗΣ
57400,ΣΙΝΔΟΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ
45500,ΙΩΑΝΝΙΝΑ,ΙΩΑΝΝΙΝΩΝ
44100,ΚΟΝΙΤΣΑ,ΙΩΑΝΝΙΝΩΝ
44014,ΓΡΕΒΕΝΙΤΙΟ,ΙΩΑΝΝΙΝΩΝ
44002,ΔΕΛΒΙΝΑΚΙ,ΙΩΑΝΝΙΝΩΝ
44008,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ ΙΩΑΝ.,ΙΩΑΝΝΙΝΩΝ
44200,ΜΕΤΣΟΒΟ,ΙΩΑΝΝΙΝΩΝ
44001,ΠΡΑΜΑΝΤΑ,ΙΩΑΝΝΙΝΩΝ
44009,ΔΕΡΒΙΖΙΑΝΑ,ΙΩΑΝΝΙΝΩΝ
44017,ΒΡΟΣΙΝΑ,ΙΩΑΝΝΙΝΩΝ
44004,ΔΟΛΙΑΝΑ,ΙΩΑΝΝΙΝΩΝ
44013,ΚΑΛΕΝΤΖΙ,ΙΩΑΝΝΙΝΩΝ
44012,ΒΗΣΣΑΝΗ,ΙΩΑΝΝΙΝΩΝ
44016,ΑΡΙΣΤΗ,ΙΩΑΝΝΙΝΩΝ
44015,ΠΥΡΣΟΓΙΑΝΝΗ,ΙΩΑΝΝΙΝΩΝ
44003,ΖΙΤΣΑ,ΙΩΑΝΝΙΝΩΝ
47043,ΑΓΝΑΝΤΑ,ΙΩΑΝΝΙΝΩΝ
44007,ΑΣΠΡΑΓΓΕΛΟΙ,ΙΩΑΝΝΙΝΩΝ
44019,ΠΑΛΑΙΟΣΕΛΙ,ΙΩΑΝΝΙΝΩΝ
46200,ΠΑΡΑΜΥΘΙΑ,ΙΩΑΝΝΙΝΩΝ
44018,ΚΗΠΟΙ,ΙΩΑΝΝΙΝΩΝ
44010,ΤΣΕΠΕΛΟΒΟ,ΙΩΑΝΝΙΝΩΝ
44020,ΜΟΛΙΣΤΑ,ΙΩΑΝΝΙΝΩΝ
44005,ΠΩΓΩΝΙΑΝΗ,ΙΩΑΝΝΙΝΩΝ
44006,ΚΕΦΑΛΟΒΡΥΣΟ,ΙΩΑΝΝΙΝΩΝ
48200,ΦΙΛΙΠΠΙΑΔΑ,ΙΩΑΝΝΙΝΩΝ
48061,ΛΟΥΡΟΣ,ΙΩΑΝΝΙΝΩΝ
64200,ΧΡΥΣΟΥΠΟΛΗ,ΚΑΒΑΛΑΣ
64011,ΚΕΡΑΜΩΤΗ,ΚΑΒΑΛΑΣ
65500,ΚΑΒΑΛΑ,ΚΑΒΑΛΑΣ
64007,ΝΕΑ ΠΕΡΑΜΟΣ,ΚΑΒΑΛΑΣ
64002,ΛΙΜΕΝΑΡΙΑ,ΚΑΒΑΛΑΣ
64010,ΠΡΙΝΟΣ,ΚΑΒΑΛΑΣ
64009,ΚΕΧΡΟΚΑΜΠΟΣ,ΚΑΒΑΛΑΣ
64001,ΝΙΚΗΣΙΑΝΗ,ΚΑΒΑΛΑΣ
64003,ΚΡΗΝΙΔΕΣ,ΚΑΒΑΛΑΣ
64008,ΜΟΥΣΘΕΝΗ,ΚΑΒΑΛΑΣ
64004,ΘΑΣΟΣ,ΚΑΒΑΛΑΣ
64100,ΕΛΕΥΘΕΡΟΥΠΟΛΗ,ΚΑΒΑΛΑΣ
64012,ΑΜΥΓΔΑΛΕΩΝΑΣ,ΚΑΒΑΛΑΣ
64006,Ν. ΚΑΡΒΑΛΗ,ΚΑΒΑΛΑΣ
64005,ΘΕΟΛΟΓΟΣ,ΚΑΒΑΛΑΣ
64010,ΚΡΙΝΟΣ,ΚΑΒΑΛΑΣ
43100,ΚΑΡΔΙΤΣΑ,ΚΑΡΔΙΤΣΑΣ
43300,ΣΟΦΑΔΕΣ,ΚΑΡΔΙΤΣΑΣ
43061,ΑΓΝΑΝΤΕΡΟ,ΚΑΡΔΙΤΣΑΣ
43064,ΦΑΝΑΡΙ,ΚΑΡΔΙΤΣΑΣ
43065,ΑΝΘΗΡΟ,ΚΑΡΔΙΤΣΑΣ
43200,ΠΑΛΑΜΑΣ,ΚΑΡΔΙΤΣΑΣ
43069,ΠΕΤΡΙΛΟ,ΚΑΡΔΙΤΣΑΣ
43068,ΡΕΝΤΙΝΑ,ΚΑΡΔΙΤΣΑΣ
43062,ΙΤΕΑ ΚΑΡΔΙΤΣΑΣ,ΚΑΡΔΙΤΣΑΣ
43060,ΜΟΥΖΑΚΙ,ΚΑΡΔΙΤΣΑΣ
43063,ΛΕΟΝΤΑΡΙ ΚΑΡΔΙΤΣΑΣ,ΚΑΡΔΙΤΣΑΣ
43066,ΒΡΑΓΚΙΑΝΑ,ΚΑΡΔΙΤΣΑΣ
43067,ΜΕΣΕΝΙΚΟΛΑΣ,ΚΑΡΔΙΤΣΑΣ
43070,ΠΡΟΑΣΤΙΟ,ΚΑΡΔΙΤΣΑΣ
52051,ΝΕΣΤΟΡΙΟ,ΚΑΣΤΟΡΙΑΣ
52050,ΜΕΣΟΠΟΤΑΜΙΑ,ΚΑΣΤΟΡΙΑΣ
52055,ΜΑΚΡΟΧΩΡΙ,ΚΑΣΤΟΡΙΑΣ
52200,ΑΡΓΟΣ ΟΡΕΣΤΙΚΟ,ΚΑΣΤΟΡΙΑΣ
52052,ΚΟΡΗΣΟΣ,ΚΑΣΤΟΡΙΑΣ
52058,ΑΚΡΙΤΕΣ,ΚΑΣΤΟΡΙΑΣ
52100,ΚΑΣΤΟΡΙΑ,ΚΑΣΤΟΡΙΑΣ
52053,ΒΟΓΑΤΣΙΚΟ,ΚΑΣΤΟΡΙΑΣ
52059,ΒΙΤΣΙ,ΚΑΣΤΟΡΙΑΣ
52057,ΔΙΣΠΗΛΙΟ,ΚΑΣΤΟΡΙΑΣ
50007,ΠΕΝΤΑΛΟΦΟΣ,ΚΑΣΤΟΡΙΑΣ
52054,ΚΛΕΙΣΟΥΡΑ,ΚΑΣΤΟΡΙΑΣ
52056,ΜΑΥΡΟΧΩΡΙ,ΚΑΣΤΟΡΙΑΣ
49100,ΚΕΡΚΥΡΑ,ΚΕΡΚΥΡΑΣ
49081,ΚΑΡΟΥΣΑΔΕΣ,ΚΕΡΚΥΡΑΣ
49080,ΛΕΥΚΙΜΜΗ,ΚΕΡΚΥΡΑΣ
49084,ΚΑΣΤΕΛΛΑΝΟΙ ΜΕΣΗΣ,ΚΕΡΚΥΡΑΣ
49083,ΣΚΡΙΠΕΡΟ,ΚΕΡΚΥΡΑΣ
49082,ΓΑΙΟΣ,ΚΕΡΚΥΡΑΣ
49084,ΚΑΣΤΕΛΛΑΝΟΙ,ΚΕΡΚΥΡΑΣ
28086,ΠΟΡΟΣ,ΚΕΦΑΛΛΗΝΙΑΣ
28081,ΑΓΙΑ ΕΥΦΗΜΙΑ,ΚΕΦΑΛΛΗΝΙΑΣ
28200,ΛΗΞΟΥΡΙ,ΚΕΦΑΛΛΗΝΙΑΣ
28100,ΑΡΓΟΣΤΟΛΙ,ΚΕΦΑΛΛΗΝΙΑΣ
28300,ΙΘΑΚΗ,ΚΕΦΑΛΛΗΝΙΑΣ
28080,ΣΑΜΗ,ΚΕΦΑΛΛΗΝΙΑΣ
28084,ΦΙΣΚΑΡΔΟ,ΚΕΦΑΛΛΗΝΙΑΣ
28082,ΧΙΟΝΑΤΑ,ΚΕΦΑΛΛΗΝΙΑΣ
28085,ΒΑΣΙΛΙΚΙΑΔΕΣ,ΚΕΦΑΛΛΗΝΙΑΣ
28083,ΚΕΡΑΜΕΙΕΣ,ΚΕΦΑΛΛΗΝΙΑΣ
28301,ΣΤΑΥΡΟΣ ΙΘΑΚΗΣ,ΚΕΦΑΛΛΗΝΙΑΣ
61002,ΧΕΡΣΟ,ΚΙΛΚΙΣ
61003,Σ. Σ. ΜΟΥΡΙΩΝ,ΚΙΛΚΙΣ
61100,ΚΙΛΚΙΣ,ΚΙΛΚΙΣ
57100,ΚΟΥΦΑΛΙΑ,ΚΙΛΚΙΣ
57011,ΓΕΦΥΡΑ ΘΕΣ/ΝΙΚΗΣ,ΚΙΛΚΙΣ
61006,ΒΑΘΗ ΚΙΛΚΙΣ,ΚΙΛΚΙΣ
61400,ΑΞΙΟΥΠΟΛΗ,ΚΙΛΚΙΣ
61200,ΠΟΛΥΚΑΣΤΡΟ,ΚΙΛΚΙΣ
61300,ΓΟΥΜΕΝΙΣΣΑ,ΚΙΛΚΙΣ
61005,ΕΙΔΟΜΕΝΗ,ΚΙΛΚΙΣ
57017,ΞΥΛΟΠΟΛΗ,ΚΙΛΚΙΣ
61007,ΕΥΡΩΠΟΣ,ΚΙΛΚΙΣ
58003,ΦΟΥΣΤΑΝΗ,ΠΕΛΛΗΣ
54500,ΘΕΣΣΑΛΟΝΙΚΗ,ΚΙΛΚΙΣ
61001,Σ. Σ. ΕΥΖΩΝΩΝ,ΚΙΛΚΙΣ
50400,ΒΕΛΒΕΝΤΟΣ,ΚΟΖΑΝΗΣ
50100,ΚΟΖΑΝΗ,ΚΟΖΑΝΗΣ
50002,ΤΣΟΤΙΛΙ,ΚΟΖΑΝΗΣ
50200,ΠΤΟΛΕΜΑΙΔΑ,ΚΟΖΑΝΗΣ
50001,ΝΕΑΠΟΛΗ,ΚΟΖΑΝΗΣ
50004,ΑΙΑΝΗ,ΚΟΖΑΝΗΣ
50010,ΚΡΟΚΟΣ,ΚΟΖΑΝΗΣ
50005,ΕΜΠΟΡΙΟ,ΚΟΖΑΝΗΣ
50008,ΑΥΓΕΡΙΝΟΣ,ΚΟΖΑΝΗΣ
50500,ΣΕΡΒΙΑ,ΚΟΖΑΝΗΣ
50009,ΒΛΑΣΤΗ,ΚΟΖΑΝΗΣ
50007,ΠΕΝΤΑΛΟΦΟΣ,ΚΟΖΑΝΗΣ
50300,ΣΙΑΤΙΣΤΑ,ΚΟΖΑΝΗΣ
50003,ΕΡΑΤΥΡΑ,ΚΟΖΑΝΗΣ
50002,ΤΣΟΤΥΛΙ,ΚΟΖΑΝΗΣ
50006,ΠΥΡΓΟΙ,ΚΟΖΑΝΗΣ
52200,ΑΡΓΟΣ ΟΡΕΣΤΙΚΟ,ΚΟΖΑΝΗΣ
20004,ΣΟΦΙΚΟ,ΚΟΡΙΝΘΙΑΣ
20006,ΒΡΑΧΑΤΙ,ΚΟΡΙΝΘΙΑΣ
20300,ΛΟΥΤΡΑΚΙ,ΚΟΡΙΝΘΙΑΣ
20003,ΑΓΙΟΙ ΘΕΟΔΩΡΟΙ,ΚΟΡΙΝΘΙΑΣ
20008,ΧΙΛΙΟΜΟΔΙ,ΚΟΡΙΝΘΙΑΣ
20500,ΝΕΜΕΑ,ΚΟΡΙΝΘΙΑΣ
20100,ΚΟΡΙΝΘΟΣ,ΚΟΡΙΝΘΙΑΣ
20005,ΑΘΙΚΙΑ,ΚΟΡΙΝΘΙΑΣ
20014,ΓΚΟΥΡΑ,ΚΟΡΙΝΘΙΑΣ
20400,ΞΥΛΟΚΑΣΤΡΟ,ΚΟΡΙΝΘΙΑΣ
20009,ΔΕΡΒΕΝΙ,ΚΟΡΙΝΘΙΑΣ
20013,ΠΙΤΣΑ,ΚΟΡΙΝΘΙΑΣ
20007,ΑΡΧΑΙΑ ΚΟΡΙΝΘΟΣ,ΚΟΡΙΝΘΙΑΣ
20200,ΚΙΑΤΟ,ΚΟΡΙΝΘΙΑΣ
20017,ΚΛΗΜΕΝΤΙ,ΚΟΡΙΝΘΙΑΣ
20002,ΒΕΛΟ,ΚΟΡΙΝΘΙΑΣ
20015,ΣΟΥΛΙ,ΚΟΡΙΝΘΙΑΣ
20016,ΚΑΛΙΑΝΟΙ,ΚΟΡΙΝΘΙΑΣ
20001,ΖΕΥΓΟΛΑΤΕΙΟ,ΚΟΡΙΝΘΙΑΣ
20010,ΙΣΘΜΙΑ,ΚΟΡΙΝΘΙΑΣ
20011,ΠΕΡΙΓΙΑΛΙ,ΚΟΡΙΝΘΙΑΣ
20012,ΛΥΚΟΠΟΡΙΑ,ΚΟΡΙΝΘΙΑΣ
84200,ΤΗΝΟΣ,ΚΥΚΛΑΔΩΝ
84301,ΚΟΡΩΝΙΔΑ,ΚΥΚΛΑΔΩΝ
84300,ΝΑΞΟΣ,ΚΥΚΛΑΔΩΝ
84006,ΚΥΘΝΟΣ,ΚΥΚΛΑΔΩΝ
84001,ΙΟΣ,ΚΥΚΛΑΔΩΝ
84401,ΝΑΟΥΣΑ ΠΑΡΟΥ,ΚΥΚΛΑΔΩΝ
84502,ΚΟΡΘΙΟ,ΚΥΚΛΑΔΩΝ
84002,ΙΟΥΛΙΣ,ΚΥΚΛΑΔΩΝ
84003,ΣΙΦΝΟΣ,ΚΥΚΛΑΔΩΝ
84700,ΘΗΡΑ,ΚΥΚΛΑΔΩΝ
84302,ΧΑΛΚΕΙΟ,ΚΥΚΛΑΔΩΝ
84800,ΜΗΛΟΣ,ΚΥΚΛΑΔΩΝ
84011,ΦΟΛΕΓΑΝΔΡΟΣ,ΚΥΚΛΑΔΩΝ
84703,ΕΜΠΟΡΕΙΟΝ,ΚΥΚΛΑΔΩΝ
84004,ΚΙΜΩΛΟΣ,ΚΥΚΛΑΔΩΝ
84005,ΣΕΡΙΦΟΣ,ΚΥΚΛΑΔΩΝ
84501,ΓΑΥΡΙΟ,ΚΥΚΛΑΔΩΝ
84400,ΠΑΡΟΣ,ΚΥΚΛΑΔΩΝ
84600,ΜΥΚΟΝΟΣ,ΚΥΚΛΑΔΩΝ
84702,ΟΙΑ,ΚΥΚΛΑΔΩΝ
84100,ΣΥΡΟΣ,ΚΥΚΛΑΔΩΝ
84801,ΑΔΑΜΑΣ,ΚΥΚΛΑΔΩΝ
84008,ΑΜΟΡΓΟΣ,ΚΥΚΛΑΔΩΝ
84500,ΑΝΔΡΟΣ,ΚΥΚΛΑΔΩΝ
84010,ΣΙΚΙΝΟΣ,ΚΥΚΛΑΔΩΝ
84009,ΑΝΑΦΗ,ΚΥΚΛΑΔΩΝ
84007,ΑΝΤΙΠΑΡΟΣ,ΚΥΚΛΑΔΩΝ
84201,ΠΑΝΟΡΜΟΣ ΤΗΝΟΥ,ΚΥΚΛΑΔΩΝ
84200,ΤΗΝΟΥ,ΚΥΚΛΑΔΩΝ
84701,ΠΥΡΓΟΣ ΚΑΛΛΙΣΤ.ΘΗΡΑΣ,ΚΥΚΛΑΔΩΝ
23052,ΜΟΛΑΟΙ,ΛΑΚΩΝΙΑΣ
23200,ΓΥΘΕΙΟ,ΛΑΚΩΝΙΑΣ
23063,ΠΥΡΓΟΣ ΔΙΡΟΥ,ΛΑΚΩΝΙΑΣ
23100,ΣΠΑΡΤΗ,ΛΑΚΩΝΙΑΣ
23070,ΜΟΝΕΜΒΑΣΙΑ,ΛΑΚΩΝΙΑΣ
23058,ΓΕΡΑΚΙ,ΛΑΚΩΝΙΑΣ
23053,ΝΕΑΠΟΛΗ ΛΑΚΩΝΙΑΣ,ΛΑΚΩΝΙΑΣ
23051,ΣΚΑΛΑ,ΛΑΚΩΝΙΑΣ
23071,ΓΕΡΟΛΙΜΕΝΑΣ,ΛΑΚΩΝΙΑΣ
23055,ΒΛΑΧΙΩΤΗΣ,ΛΑΚΩΝΙΑΣ
23060,ΝΙΑΤΑ,ΛΑΚΩΝΙΑΣ
23064,ΣΕΛΑΣΙΑ,ΛΑΚΩΝΙΑΣ
23068,ΡΕΙΧΕΑ,ΛΑΚΩΝΙΑΣ
23065,ΓΕΩΡΓΙΤΣΙ,ΛΑΚΩΝΙΑΣ
23061,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ΛΑΚΩΝ,ΛΑΚΩΝΙΑΣ
23054,ΞΗΡΟΚΑΜΠΙ,ΛΑΚΩΝΙΑΣ
23059,ΚΑΣΤΟΡΕΙΟ,ΛΑΚΩΝΙΑΣ
23066,ΚΟΤΡΩΝΑΣ,ΛΑΚΩΝΙΑΣ
23062,ΑΡΕΟΠΟΛΗ,ΛΑΚΩΝΙΑΣ
23057,ΚΡΟΚΕΕΣ,ΛΑΚΩΝΙΑΣ
23056,ΠΑΠΑΔΙΑΝΙΚΑ,ΛΑΚΩΝΙΑΣ
